total_enthalpy,free_energy,homo,lumo,gap
-34.89754875,-34.52794075,-0.42073466,-0.292427901,0.125754982
-46.23740122,-46.14829812,-0.409288559,-0.288198125,0.114439627
-34.83596661,-34.61143464,-0.449062802,-0.358064902,0.084833274
-34.8174605,-34.41443669,-0.438895528,-0.346412838,0.093517191
-40.17308793,-39.74540599,-0.426611352,-0.326879414,0.105134773
-29.02853214,-28.93251399,-0.425681911,-0.302056613,0.118468096
-32.05804258,-30.04039411,-0.343301634,-0.248246507,0.113210598
-34.97610954,-34.69147201,-0.40784043,-0.295204393,0.109897244
-33.00671686,-32.56271593,-0.409972235,-0.27779218,0.125448886
-105.6934679,-104.7959425,-0.386331332,-0.25924571,0.132190265
-27.27167958,-26.91948182,-0.383361114,-0.320607319,0.072214203
-43.43255659,-42.634087,-0.44475614,-0.317964849,0.122378033
-42.90199495,-43.2090868,-0.39277043,-0.293268204,0.098783836
-47.66432724,-46.50360991,-0.448058417,-0.327262154,0.12095322
-41.7140691,-41.54724933,-0.402881754,-0.264833242,0.136395225
-27.4707028,-27.40239447,-0.407361429,-0.081775419,0.329090686
-41.29129156,-40.80408463,-0.448495028,-0.34514149,0.109857842
-49.96892349,-50.15019763,-0.362162506,-0.29482602,0.077554231
-34.18869404,-33.72334238,-0.409235866,-0.273356803,0.13153662
-28.31983861,-24.38950959,-0.410473884,-0.08315974,0.325689951
-36.8466392,-36.19119731,-0.417670417,-0.298363787,0.116067792
-36.80469918,-36.22744456,-0.422116543,-0.285203746,0.130422223
-59.10460665,-59.69090822,-0.343777684,-0.227428574,0.136905577
-68.25509479,-68.58461801,-0.385280084,-0.269116497,0.112771406
-33.70165937,-34.04719418,-0.405222792,-0.30996757,0.094171868
-42.96382079,-43.56893046,-0.38741895,-0.258650831,0.124070751
-51.9587201,-51.64081118,-0.38245304,-0.306995793,0.083122512
-50.04782585,-50.65341343,-0.402503341,-0.3029746,0.09534808
-28.08326587,-24.42836842,-0.352116101,-0.216652865,0.170944484
-40.14187854,-40.06237167,-0.388423292,-0.290842556,0.097374554
-84.04724029,-84.55459965,-0.386996362,-0.30733583,0.075592669
-44.05061929,-44.19894635,-0.339755144,-0.232235466,0.139820434
-27.48903621,-20.46814672,-0.423355752,-0.258625113,0.155267485
-75.6533689,-75.57342194,-0.377523027,-0.268842816,0.110230149
-27.28965607,-26.72383575,-0.372071482,-0.325793435,0.060238913
-84.58154767,-85.06263727,-0.385461749,-0.304650671,0.07870169
-47.02424104,-46.7275091,-0.459995312,-0.365104525,0.098903786
-47.08123119,-46.73722188,-0.453200573,-0.358175652,0.093177023
-39.30791375,-38.78081351,-0.438845587,-0.305685147,0.122440571
-30.12613418,-27.72795148,-0.413579893,-0.271571876,0.137725275
-25.53524056,-21.98537731,-0.361882694,-0.276749311,0.088715283
-45.93282945,-45.80248596,-0.405096446,-0.272949121,0.128857022
-34.87279846,-34.57014856,-0.442336899,-0.34812093,0.094636444
-32.25563044,-31.9431867,-0.396169687,-0.272671738,0.128146253
-49.05519667,-48.86190312,-0.402497752,-0.269688337,0.130776259
-28.00981709,-24.05447405,-0.418166127,-0.258742687,0.15385828
-60.86759016,-61.09616905,-0.42460525,-0.280929774,0.145595721
-34.40574747,-34.72030698,-0.405945286,-0.296082973,0.112149097
-57.63623568,-57.86344062,-0.38453902,-0.328699607,0.059081825
-64.99620133,-65.42675564,-0.383034493,-0.266886912,0.117358235
-35.28894804,-34.83309669,-0.431246033,-0.290812962,0.128372968
-28.49893188,-25.61037913,-0.360241221,-0.270093119,0.090683972
-17.2698743,-17.17654435,-0.428311073,-0.310693448,0.120321395
-17.12213627,-17.15066663,-0.428519727,-0.314530617,0.118417605
-67.64148448,-67.65644705,-0.411213385,-0.284030859,0.126395079
-27.25222552,-26.95896282,-0.403506831,-0.31208389,0.080315662
-35.38983743,-35.18512288,-0.393018718,-0.271141976,0.126810973
-22.49351424,-15.95015208,-0.431269279,-0.26655063,0.147946779
-57.62385094,-57.83501276,-0.416710564,-0.342976557,0.07962411
-31.12931361,-30.84847204,-0.424999032,-0.319815666,0.110227585
-57.46251924,-57.66559584,-0.414198078,-0.333368561,0.084582864
-34.71473277,-33.37007184,-0.351203691,-0.267651913,0.09410183
-30.05370628,-29.66925726,-0.422257665,-0.290766059,0.123104755
-42.75253948,-42.89508028,-0.422031782,-0.349713322,0.085943157
-30.84059216,-30.40567793,-0.415568711,-0.281770046,0.126910519
-43.92189013,-43.74550044,-0.422869037,-0.323469522,0.107757165
-43.66073787,-43.75503464,-0.422550977,-0.324496728,0.106784318
-75.38039943,-75.5878231,-0.383045198,-0.293810007,0.096982846
-98.36129594,-99.00617356,-0.370038061,-0.266457234,0.110145708
-92.34835996,-92.80387223,-0.3706929,-0.265418487,0.107839664
-33.40078345,-33.04361613,-0.41600907,-0.281909646,0.12384527
-37.56153469,-38.48512073,-0.332023864,-0.226021703,0.120376874
-34.62333438,-34.15783318,-0.391629843,-0.2778825,0.105119206
-63.83820688,-64.83331729,-0.364660014,-0.231296296,0.141903354
-40.15922946,-39.82817017,-0.426699722,-0.327675725,0.10154387
-40.19474492,-39.80980074,-0.436302309,-0.339401553,0.103872953
-41.76584937,-41.58047406,-0.400769301,-0.265823592,0.133652993
-32.88648854,-32.54915874,-0.412589315,-0.280556342,0.124727527
-84.7715174,-85.24667139,-0.38694538,-0.303376492,0.083281795
-47.2320798,-47.63047971,-0.389639929,-0.266659642,0.126693973
-37.77909089,-37.86643258,-0.411917396,-0.280909223,0.134438611
-27.86149955,-27.91394237,-0.429732322,-0.310576185,0.118107015
-36.55124757,-36.06465069,-0.383006317,-0.261941833,0.128067135
-43.95704291,-43.74708851,-0.360249945,-0.241935749,0.13407851
-34.05672957,-33.64516383,-0.389586615,-0.272822927,0.112124765
-34.75055526,-34.40460485,-0.386144843,-0.282828687,0.10089207
-43.79907893,-43.74746873,-0.42056812,-0.32805234,0.100299239
-32.99592483,-32.73601759,-0.408861903,-0.279941395,0.125286221
-33.3227331,-33.49748643,-0.383536249,-0.273307064,0.118764832
-39.38732271,-39.43008408,-0.358347184,-0.22315299,0.162481049
-31.14846831,-30.81296986,-0.358158543,-0.26103759,0.092055244
-45.23112465,-44.9141671,-0.448863283,-0.364709502,0.080809716
-32.34628813,-30.98927484,-0.425503587,-0.27195825,0.17016182
-48.3020359,-48.16673589,-0.418336533,-0.327326121,0.096025696
-53.6155295,-53.4579899,-0.380292218,-0.286583012,0.099648747
-30.70141253,-30.32014087,-0.397510077,-0.280886591,0.114061127
-50.14863081,-49.7802648,-0.447805001,-0.353363002,0.102501573
-26.60798869,-19.67181324,-0.427386693,-0.283874029,0.138784581
-64.05329534,-64.25775197,-0.359989128,-0.239414276,0.145601449
-24.39322307,-24.53908423,-0.353529869,-0.265510087,0.089570456
-33.82049839,-33.06633691,-0.35665869,-0.270990946,0.091938458
-40.22971157,-40.19340022,-0.402082907,-0.338902998,0.072474457
-40.10946022,-39.83649267,-0.430698549,-0.328939255,0.106603613
-34.94932518,-34.43980747,-0.419030181,-0.269316952,0.168236568
-23.86308552,-24.18536051,-0.417994371,-0.312331533,0.100575566
-35.25614977,-34.90276454,-0.364022208,-0.242296416,0.132302447
-34.11762473,-33.86111881,-0.415950999,-0.319564551,0.097035106
-34.14066334,-33.69009076,-0.409178193,-0.27593441,0.129691319
-28.61577138,-28.81973196,-0.427472446,-0.320351384,0.104178628
-89.20013138,-89.86928687,-0.371290721,-0.267237172,0.107544327
-45.7688458,-45.95148644,-0.368840978,-0.298947169,0.098683995
-70.98577945,-71.13870803,-0.359477604,-0.266161522,0.107518274
-70.96713805,-71.0135505,-0.363132893,-0.269141823,0.111115112
-24.94010901,-25.84324027,-0.422856742,-0.370787409,0.064858166
-39.89488603,-39.42999574,-0.398351861,-0.255946103,0.146368068
-70.96089723,-71.03933005,-0.360573315,-0.264566201,0.108269501
-35.51312452,-34.06890106,-0.400081834,-0.238932484,0.162199051
-37.47970406,-37.13705167,-0.382427827,-0.250834544,0.137182603
-54.81432413,-55.08407746,-0.401863424,-0.323599809,0.079420101
-37.73167042,-37.84848562,-0.408676019,-0.283100424,0.131742758
-27.8624475,-28.11757681,-0.414422947,-0.308759152,0.109351458
-44.22274494,-43.75660735,-0.427414017,-0.330541125,0.109747335
-29.36184556,-27.55928155,-0.411564976,-0.297920484,0.121043915
-37.53986236,-37.27137159,-0.398812895,-0.257450019,0.139967637
-48.94289351,-49.42621655,-0.401751938,-0.304460144,0.114370181
-48.20022925,-48.462734,-0.398450647,-0.25074658,0.148691965
-34.82282198,-34.4314504,-0.378482285,-0.211896494,0.175720027
-37.46408785,-37.25144674,-0.399530074,-0.259420609,0.138963615
-36.15206129,-35.97882942,-0.413240443,-0.321365452,0.095576904
-18.47632928,-20.470597,-0.416702922,-0.100325848,0.325112359
-35.8901242,-36.05872086,-0.335860827,-0.229065844,0.130362556
-43.40305503,-42.60397313,-0.442861603,-0.321658414,0.120482905
-37.6402797,-37.2742981,-0.399004238,-0.255841547,0.146806741
-22.70338706,-15.72643916,-0.416903822,-0.070512701,0.353788705
-40.33871418,-40.21091704,-0.413340582,-0.34471192,0.071136993
-36.81601316,-36.54461378,-0.40157942,-0.266057055,0.134342477
-33.5553068,-33.19312164,-0.415086166,-0.284561576,0.127982721
-26.83752665,-23.41866851,-0.413342407,-0.284473616,0.133014538
-29.85726593,-30.07765527,-0.375745414,-0.267280201,0.123812825
-34.74647947,-34.25705034,-0.396757262,-0.283700161,0.116589933
-44.86087383,-44.57966925,-0.399657178,-0.261545182,0.136901596
-37.55460738,-37.32190959,-0.395564569,-0.260151635,0.132287063
-40.76524898,-40.57391957,-0.383724608,-0.317898758,0.065364719
-93.59628866,-93.9717631,-0.373577174,-0.275027775,0.09863681
-64.12661363,-64.40360127,-0.347670735,-0.240447985,0.142640992
-76.24273168,-76.83419784,-0.357020039,-0.278466805,0.085402554
-70.92425248,-71.09339848,-0.357179436,-0.261252163,0.106481256
-26.65649143,-21.79779643,-0.356265145,-0.265423976,0.090858275
-33.5442346,-33.86850805,-0.396413932,-0.296782517,0.106095143
-43.07477111,-43.32208774,-0.391763679,-0.278957286,0.11810505
-34.77433458,-34.29449585,-0.397433022,-0.271040016,0.117199221
-39.2159819,-39.11786918,-0.382651674,-0.276562725,0.112097512
-27.42107173,-27.55086303,-0.427342868,-0.31613999,0.111704526
-46.77610869,-46.3015021,-0.428509148,-0.308324824,0.111392048
-30.0092256,-27.86470632,-0.439293606,-0.272886849,0.167844015
-87.6030255,-87.93851192,-0.378331287,-0.290141668,0.08536967
-34.28439466,-33.96028988,-0.407196129,-0.276148044,0.130576944
-71.27456662,-71.70263212,-0.382781043,-0.282306775,0.10680928
-42.58729125,-41.78669704,-0.446836126,-0.351695423,0.107939526
-40.95792824,-40.79210207,-0.391563639,-0.253984806,0.140339853
-37.63157162,-37.33114614,-0.401313679,-0.258965493,0.143507214
-37.6613802,-37.39002201,-0.398871505,-0.258824225,0.139775899
-36.25980509,-36.04998741,-0.399928218,-0.264299563,0.138885216
-36.83110359,-36.57536519,-0.398036612,-0.267897525,0.127952384
-36.79419882,-36.55065115,-0.399097653,-0.263125621,0.138876227
-46.62727304,-46.2166621,-0.384517576,-0.2576945,0.114735707
-40.90629381,-40.58043317,-0.378345421,-0.246988842,0.13110107
-34.10600756,-33.78648895,-0.386254847,-0.274406372,0.11402025
-53.52767152,-53.33968897,-0.398082796,-0.28604522,0.10624543
-53.16408321,-53.79490155,-0.369120565,-0.233650599,0.135987274
-53.31588553,-53.36261139,-0.335287608,-0.231871074,0.125957013
-31.3676556,-30.81122624,-0.412912971,-0.249716006,0.16250788
-36.31920349,-36.16486639,-0.396697212,-0.264819206,0.133494768
-31.99627239,-30.77462566,-0.392406424,-0.243288664,0.158517099
-20.80472595,-13.52390583,-0.430744511,-0.306596354,0.123095058
-33.36373669,-32.89979465,-0.388946081,-0.251971157,0.134981152
-36.2721668,-36.0349708,-0.398805706,-0.262687851,0.139642978
-80.83264426,-81.14708807,-0.384260688,-0.293776266,0.089020849
-24.21673571,-24.30878091,-0.419662065,-0.283447423,0.125029573
-42.95655574,-43.01430486,-0.397024351,-0.329033197,0.069571854
-37.31218575,-37.38626593,-0.390053362,-0.332383202,0.045968378
-37.31790031,-37.38479116,-0.403495249,-0.342675952,0.061913464
