total_enthalpy,free_energy,homo,lumo,gap
-27.30309622,-26.90634708,-0.36813263,-0.224578021,0.141908806
-37.43077531,-36.00554439,-0.358271599,-0.272210103,0.101352054
-39.59736823,-39.24267987,-0.350179201,-0.222034028,0.128011602
-44.68754118,-44.20055171,-0.347820218,-0.002739571,0.374938718
-53.60093032,-53.55987625,-0.341289036,-0.210209944,0.135058631
-35.07401309,-34.72185088,-0.340624925,-0.211634059,0.12925066
-29.19791948,-30.04024817,-0.326757157,0.019200793,0.361179823
-18.97189549,-11.6015494,-0.364710227,-0.179982952,0.188374002
-36.72296833,-35.47951372,-0.350088321,-0.25668939,0.108189874
-41.54295856,-41.16485579,-0.341680921,-0.215341726,0.125322594
-51.81427494,-52.14978783,-0.346567031,-0.242000553,0.109425045
-26.77795938,-22.98651276,-0.374214155,-0.196296663,0.154356013
-54.33712971,-54.66408863,-0.359453057,-0.257352966,0.102494363
-15.99463737,-20.37667982,-0.357779001,0.043551547,0.379633923
-33.61259055,-32.9828123,-0.356972535,-0.223284823,0.137098354
-28.57864018,-29.1814671,-0.359974228,-0.230606766,0.120418462
-22.93906942,-22.66634022,-0.367737781,-0.220029717,0.145384913
-45.32595216,-44.81996572,-0.347056344,-0.241800037,0.112559838
-42.3924724,-41.90367681,-0.347967415,-0.249057294,0.104859263
-39.67395636,-39.34218122,-0.366335262,-0.219977066,0.141007594
-36.67443488,-36.45260921,-0.359091624,-0.218678473,0.126362982
-53.24328876,-53.01435855,-0.335081353,-0.213917663,0.11818133
-25.54655838,-18.30527874,-0.370405979,-0.00142445,0.35128659
-24.7176135,-24.63653473,-0.353330075,-0.199383295,0.15740986
-29.28821257,-31.61892012,-0.345145232,0.000340488,0.394436794
-55.76950357,-55.95867974,-0.3552644,-0.253254404,0.099367528
-43.93644901,-43.49071735,-0.359530743,-0.2387475,0.120841418
-47.78428692,-47.13712456,-0.338800053,0.001279513,0.344772648
-30.59612879,-30.29903312,-0.364562432,0.010967224,0.376894152
-33.34169975,-33.01528044,-0.366039975,-0.218188822,0.141378154
-48.60490942,-48.73248376,-0.351137884,-0.240176762,0.111975318
-40.53529653,-40.71549816,-0.343455963,-0.203635958,0.158801114
-71.62912566,-71.64412015,-0.34960217,-0.264171354,0.072304203
-27.85696321,-28.49299972,-0.364218144,-0.21516864,0.144778929
-44.07929186,-43.37229161,-0.356196099,-0.211998024,0.147913343
-50.80952775,-50.06977044,-0.339130855,0.00546228,0.350998387
-25.5367258,-19.8158882,-0.336344391,0.018084894,0.373074775
-30.51669298,-30.32037898,-0.372045997,-0.23402046,0.132753979
-49.1462439,-49.81670984,-0.359744448,-0.226465968,0.131440999
-32.78470108,-31.0928856,-0.343390588,-0.029673483,0.346164139
-37.15906321,-36.97677721,-0.358756975,-0.214488506,0.136282935
-29.51822259,-29.23485095,-0.354701482,-0.216066011,0.13335649
-35.6818057,-34.87096466,-0.343481753,-0.010541376,0.354576521
-29.25982016,-29.4473571,-0.340181667,0.020353032,0.388470774
-47.03879993,-46.65101848,-0.346462511,-0.210437668,0.139102936
-21.90387465,-12.84004713,-0.366051371,-0.193412055,0.169144959
-26.60082342,-23.64275012,-0.378121099,-0.252711735,0.146573937
-32.76673611,-32.34428764,-0.354546574,-0.216610499,0.136650653
-29.72058091,-29.35705005,-0.366728712,-0.2167199,0.147563886
-25.23690529,-20.07557184,-0.366876659,-0.017163701,0.35550535
-28.67728827,-29.71555144,-0.346882699,0.026428049,0.391153497
-42.66746202,-43.32282129,-0.364201242,-0.235932732,0.128346262
-38.77187742,-38.6003684,-0.3529949,-0.212038426,0.137256903
-23.54740701,-18.74900995,-0.373092225,-0.055408231,0.354553028
-32.36188132,-32.4921878,-0.340583894,0.020551603,0.388913287
-31.95283944,-32.59456958,-0.347230646,-0.071803324,0.383904498
-30.47927778,-30.06613358,-0.354024127,0.007461863,0.372728069
-22.52293903,-23.00413328,-0.336457005,0.02007342,0.37777969
-28.79452691,-26.49009128,-0.365536187,0.059138349,0.408535867
-24.26492375,-19.70462703,-0.368509772,0.01306092,0.377504543
-30.30809432,-26.79274317,-0.364591136,0.02347127,0.397239411
-26.06917375,-23.51792407,-0.38046027,-0.28157138,0.096754697
-31.84102752,-32.63206886,-0.346555048,0.027478735,0.400069
-26.5449827,-27.66392926,-0.338478037,-0.193896167,0.144973563
-57.35136935,-58.18587334,-0.36577239,0.059620682,0.408592429
-40.06838371,-39.6917917,-0.365502169,0.067752579,0.414827204
-37.33789551,-35.91883595,-0.365314056,-0.290047573,0.067300682
-23.99577918,-19.34306087,-0.365224452,0.036683165,0.392165726
-26.15282353,-23.1823739,-0.365176502,0.048256041,0.404083066
-33.68948187,-34.47721457,-0.334305964,0.045139552,0.397404888
-22.3799062,-15.62747548,-0.363035856,0.0290039,0.382931002
-35.54039629,-35.22653954,-0.354606878,-0.214373407,0.133569193
-28.55609665,-28.01090127,-0.358750707,-0.22491184,0.137816328
-32.89256001,-28.52103585,-0.357111727,0.000135692,0.366736938
-25.31888561,-21.4805888,-0.362861751,0.027893989,0.371900307
-30.62612159,-31.54261577,-0.345793064,0.044882645,0.404180464
-27.28982494,-23.57643892,-0.338202382,0.020638336,0.362470247
-31.96090276,-30.22414979,-0.349557005,0.027885155,0.392350974
-84.50168585,-86.45365537,-0.35156297,0.017979873,0.383005312
-29.3809427,-26.68035287,-0.336430543,0.02555471,0.368439369
-26.24554982,-23.13409032,-0.345889306,0.037899846,0.396890088
-22.504786,-15.60871048,-0.345598167,0.024056312,0.371333801
-37.59011516,-36.57008441,-0.349490253,0.051947167,0.406851886
-8.147980536,-11.66332872,-0.344427102,0.040094176,0.382158372
-42.07754803,-42.62350048,-0.342874213,-0.26533982,0.079722079
-26.5002564,-27.48749371,-0.34366883,-0.181603689,0.172592586
-59.38146146,-59.80913329,-0.365345279,-0.30585571,0.066223817
-102.6089802,-103.0747933,-0.374412995,-0.27248537,0.094573817
-75.5636275,-75.87684867,-0.352107874,-0.274509466,0.080605045
-30.58177907,-30.8896429,-0.372081829,-0.260827144,0.112225354
-101.712376,-102.318659,-0.350080104,-0.284862631,0.064768782
-87.41868397,-87.34474136,-0.3429917,-0.273295872,0.071083659
-79.68492565,-79.95646681,-0.344143489,-0.272567442,0.069502059
-65.82437288,-66.27048554,-0.370738512,-0.253554254,0.116156777
-85.98435473,-86.00835914,-0.343444743,-0.271503825,0.072667163
-109.3413289,-109.3214781,-0.353739426,-0.287590257,0.064181953
-92.72862372,-93.03875351,-0.355645434,-0.269498997,0.091526141
-79.8725706,-80.24309298,-0.345084327,-0.274051372,0.069987184
-79.62726291,-80.16585826,-0.342114872,-0.272552481,0.070174938
-43.94639672,-44.5305657,-0.359972075,-0.280465512,0.081028726
-85.20895746,-85.76354616,-0.362889607,-0.252906475,0.104262787
-86.31265017,-86.75879019,-0.362598173,-0.253534265,0.103709728
-87.4491565,-87.54740989,-0.342011489,-0.27233281,0.071377919
-90.90410796,-91.51976778,-0.363154315,-0.261182022,0.102615392
-97.29966607,-97.61657839,-0.372346734,-0.291258682,0.069376481
-67.00970866,-67.33684675,-0.359951899,-0.264137086,0.099321099
-56.89794274,-57.47934955,-0.371719155,-0.282066782,0.086052348
-77.94288768,-78.41642999,-0.350646,-0.246405284,0.102041654
-78.11497927,-78.34343717,-0.377942227,-0.300407066,0.083813799
-84.29394496,-84.79854082,-0.355812769,-0.257119247,0.10281882
-94.21083014,-94.54435486,-0.345582083,-0.232344096,0.106235945
-77.33194179,-77.55133215,-0.358408009,-0.275711412,0.083813387
-55.4217675,-55.86804433,-0.36996668,-0.257871199,0.109488995
-48.49712148,-49.00596464,-0.356611822,-0.287861621,0.080458813
-87.46022486,-87.63648604,-0.342131577,-0.273115444,0.071959307
-78.97825659,-79.39046354,-0.377282771,-0.28449328,0.094668022
-42.93499278,-43.15597178,-0.373572084,-0.257909912,0.111193676
-64.41481697,-65.16473501,-0.366695728,-0.279995058,0.087329675
-83.2355216,-83.55440513,-0.371915086,-0.257588568,0.108791415
-43.84936052,-44.13010614,-0.360276185,-0.241252444,0.106683671
-64.51531298,-65.01746374,-0.372649979,-0.234846049,0.138128415
-81.12546741,-81.43408485,-0.347120789,-0.240591363,0.105011304
-40.38238508,-40.30951203,-0.357449943,-0.267062791,0.096699119
-95.09428975,-95.8610465,-0.33928048,-0.26165952,0.077263002
-81.35180844,-81.71631838,-0.377342561,-0.271570423,0.104292282
-76.84446625,-77.27966498,-0.371324492,-0.258288724,0.112154091
-75.33269256,-75.56366787,-0.359699381,-0.252605367,0.105114174
-62.88253044,-62.92015517,-0.368543899,-0.278841461,0.0957899
-70.76133647,-71.00007227,-0.361374213,-0.287685974,0.07669566
-84.10724507,-84.30325387,-0.345626582,-0.232097134,0.10713699
-107.7942877,-107.6422755,-0.372599584,-0.266971961,0.106778124
-49.09198054,-49.52433147,-0.367584774,-0.301087623,0.062539994
-46.7130509,-47.24332003,-0.368748957,-0.281054648,0.090146657
-76.20288425,-76.20214453,-0.367477634,-0.30020687,0.059467712
-67.56323168,-67.82123946,-0.377000539,-0.291199494,0.089890723
-91.24838804,-91.62038098,-0.341383644,-0.231398238,0.106193024
-87.17849022,-87.45296464,-0.343188459,-0.230064005,0.105875097
-92.89742387,-93.57531117,-0.346806251,-0.255917893,0.097068009
-69.17303029,-69.45995864,-0.376292851,-0.260036626,0.11763125
-48.62578156,-49.12498183,-0.362264693,-0.289990044,0.066346273
-92.62290439,-93.19119705,-0.346056826,-0.235531036,0.105681918
-88.95429599,-89.64981394,-0.358835368,-0.271569607,0.091131309
-97.68099483,-97.7557067,-0.346496117,-0.253551424,0.091716346
-79.84755933,-80.14610047,-0.384712597,-0.300986891,0.0894557
-93.43086198,-94.10409553,-0.348209301,-0.281026876,0.073459538
-52.18727365,-53.105499,-0.356935756,-0.246285548,0.105560079
-36.58647903,-36.44194012,-0.342925566,-0.2428834,0.101452501
