smiles,pkb
Nc1cccc2ccc3ncccc3c12,5.03
Nc1ccc2nnccc2c1,5.04
Cc1cccc2cccnc12,5.05
Nc1cc2ccccc2cn1,5.05
N/C=N/O,5.05
Nc1nc(N)c2[nH]cnc2n1,5.05
NC=NO,5.05
NC(=O)Cc1ccncc1,5.08
CNc1nc(C)nc2nc[nH]c12,5.08
Cc1ccc(NCCS)cc1,5.08
CCCCCCCNc1ccccc1,5.09
NC(=O)CCc1ccccn1,5.09
N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)N=C(N)OCC3(F)F)c2)nc1,5.1
c1ccc(-n2ccnc2)cc1,5.1
Nc1c(O)cccc1O,5.1
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1Br)CCC(c1ccccc1)C3,5.11
Fc1ccc2[nH]cnc2c1,5.11
CCNc1ccccc1,5.12
CCCCNc1ccccc1,5.12
Cc1cc(C)c2ccccc2n1,5.12
CCCNc1ccccc1,5.12
Cc1cc(-c2ccccc2)n[n+](C)c1NCCN1CCOCC1,5.12
c1ccc(Cc2ccccn2)cc1,5.13
Cc1nc(C(=O)[O-])ccc1O,5.13
Cc1ccc(C(N)=NO)cc1,5.14
Oc1ccc2ncccc2c1,5.15
c1ccc(CNc2nccs2)cc1,5.15
CCC(=NO)NO,5.15
CCCn1ccnc1C=O,5.15
Cc1cc(N)cc(C)c1C,5.15
Nc1nc(N(CCO)CCO)nc(N(CCO)CCO)n1,5.15
CCc1ccc(N)cc1,5.16
Cc1nc2cc([N+](=O)[O-])ccc2[nH]1,5.16
Cc1cnc2ccccc2c1,5.17
CCc1c(C)nnc(C)c1C,5.17
Nc1ccc(Oc2ccc(N)cc2)cc1,5.18
Nc1cccnn1,5.19
CCCCCNc1ccccc1,5.2
CCc1cncc(C)c1,5.2
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1(CCCNCC(F)(F)F)c1ccccc1,5.2
Cc1cccc(CO)n1,5.2
Nc1cccc2c1ccc1ncccc12,5.2
CNNC,5.2
CN(C)O,5.2
CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,5.2
CC(C)CN(C)c1ccccc1,5.2
Nc1ccc(CC(=O)[O-])cc1,5.2
Oc1cccc(C2NCCS2)c1,5.2
CCCCCCNc1ccccc1,5.21
NC(=O)CCc1cccnc1,5.21
O=C([O-])c1ccc2nc3ccccc3cc2c1,5.22
c1ccncc1,5.23
COc1ccc(OC)c2c1nc(CO)n2C,5.24
CCNc1cccc(C)c1,5.25
CCOc1ccc(N)cc1,5.25
Cc1n[nH]c2ccc(N)cc12,5.25
N#CCCNCCC#N,5.26
CNCC#N,5.26
COc1ccc2c(c1)NCCN2,5.26
Cc1cc2cccnc2c2ncccc12,5.26
Cc1cnc2c(c1)cc(C)c1cc(C)cnc12,5.27
c1ccc2c(c1)ccc1nc[nH]c12,5.28
Cc1cc(N)c(O)cc1C,5.28
CCC1CSC(C(C)C)=N1,5.28
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c(C)c1,5.29
OCCn1cnc2ccccc21,5.29
Cc1ccc(O)c2ncccc12,5.29
CC1=NCCS1,5.29
CC(C)Nc1ccccc1,5.3
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,5.3
C[Si](C)(C)CNc1ccccc1,5.3
c1cnc2c(c1)c1c(c3cccnc32)CCCC1,5.3
CC(C)(N)C#N,5.3
COc1ccc(NCCS)cc1,5.3
OCCc1ccccn1,5.31
CCCCn1cnc2ccccc21,5.31
C[n+]1nc(-c2ccccc2)ccc1NCCN1CCOCC1,5.31
CCOC(=O)CCCc1ccccn1,5.32
Cc1ccnc(-c2cc(C)ccn2)c1,5.32
O=C(Nc1ccncc1)c1ccccc1,5.32
NC(Cc1ccccc1)=NO,5.32
Cc1cccc(N(C)C)c1,5.32
OCc1ccncc1,5.33
NC(=O)CCCc1cccnc1,5.33
Cc1ccc2ncccc2c1,5.34
Cc1ccc2cccnc2c1,5.34
Cc1ccccc1NC1CCCCC1,5.34
COc1ccc(N)cc1,5.34
N#CCN,5.34
Cc1cnc2c(c1)c(C)c(C)c1cccnc12,5.34
c1ccc(Oc2ccnc3c2ccc2c(Oc4ccccc4)ccnc23)cc1,5.34
Oc1ccc2cnc3ccccc3c2c1,5.35
Cc1nc2ccccc2c(NCCC[NH+](C)C)c1[N+](=O)[O-],5.35
CNc1nccn2cc(-c3ccc(S(C)=O)cc3OC)nc12,5.36
Cc1ccc2ccc3cccnc3c2n1,5.36
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CCC(c1ccc(Cl)cc1Cl)O3,5.36
Cc1nnc(C)c(C)c1C,5.36
c1ccn(-c2ncc[nH]2)c1,5.36
Cc1csc2nccn12,5.36
Cc1nnc2c(c1C)CCC2,5.36
c1ccc2cnccc2c1,5.376667
OCCc1cccnc1,5.38
CC(C)(O)c1ccn2ccnc2c1F,5.4
Cc1nc(C)n2c1CN(C1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2=O,5.4
NC(=Nc1nsc2ccccc12)c1ccccc1,5.4
Cc1ncc(CO)c(C)c1O,5.4
Oc1cccc2cnccc12,5.4
Cc1nnc2c(c1C)CCCC2,5.41
C[NH+](C)CCCNc1c2ccccc2nc2c(F)ccc([N+](=O)[O-])c12,5.41
Cc1nc(N)c2cn[nH]c2n1,5.41
Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)cc(-c3ccccc3)nc12,5.43
CCc1ccnc2c1ccc1cccnc12,5.44
OCn1cnc2ccccc21,5.44
C#CCN1CCN(C(=O)OCC)CC1,5.44
CCCc1ccnc2c1ccc1cccnc12,5.45
COc1ccc(C2NCCS2)cc1,5.45
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CCC(c1ccccc1Cl)O3,5.45
Oc1ccc2cccnc2c1,5.46
Nc1cccc2ncccc12,5.46
C#CCNN,5.46
CCC(C)Nc1ccccc1,5.47
COC1CN(C(=O)c2cc3c(nc(C)n3C)c3c2CCC(c2ccc(Cl)cc2C)O3)C1,5.48
NC(=O)CCCc1ccccn1,5.48
c1ccc2c(c1)CCN2,5.49
Cc1cc(Cl)ccc1C1CCc2c(C(=O)N3CCC3)cc3c(nc(C)n3C)c2O1,5.49
OCC1OC(n2ccc3c2ncn2ccnc32)C(O)C1O,5.49
C/C(=C\c1cc(C)ccn1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,5.5
C/C(=C\c1cccc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,5.5
Cc1c(CC#N)nc2c(OCc3ccccc3)cccn12,5.5
CCCCCCCCCCCCCCCCCc1c2ccccc2nc2ccccc12,5.5
Oc1ccc(C2NCCS2)cc1,5.5
CC(=O)Nc1ccc2ncccc2c1,5.51
O=C(Cc1ccncc1)c1ccccc1,5.52
Oc1ccc2nc3ccccc3cc2c1,5.52
Cc1ncc(CO)c(C)c1OCc1ccccc1,5.52
Cn1cc(N)cn1,5.52
c1ccc2[nH]cnc2c1,5.53
Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,5.54
C#CCN1CCOCC1,5.54
c1ccc(-c2ccncc2)cc1,5.55
CCc1cccnc1,5.56
Cc1ccnc2c(O)cccc12,5.56
CNc1nc(C)nc2[nH]ncc12,5.56
Cn1cnc2ccccc21,5.57
CCOc1ccc2nc[nH]c2c1,5.57
Cc1cnc2c(ccc3c(C)ccnc32)c1,5.57
Nc1cn[nH]c1,5.57
O=C([O-])C#CCN1CCOCC1,5.57
CCOc1ccc2[nH]cnc2c1,5.57
CC#CC(O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,5.58
CCN(Cc1ccccc1)Cc1no[n+]([O-])c1C#N,5.58
NC(=O)CCc1ccncc1,5.58
CC(=C(CCO)SSCCC(C)C)N(C=O)Cc1cnc(C)nc1N,5.58
Nc1nc(N)c2cn[nH]c2n1,5.58
c1ccc(Cc2ccncc2)cc1,5.59
Cc1cc(Cl)ccc1C1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,5.59
CSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,5.59
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CCC(c1ccc(Cl)cc1)O3,5.59
CSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,5.59
CCc1ccnc2c1ccc1c(CC)ccnc12,5.6
NC(=O)CCCCc1cccnc1,5.6
NC1OC(CO)C(O)C(O)C1O,5.6
c1ccc(NC2CCCCC2)cc1,5.6
c1coc(-c2ccncc2)c1,5.6
CNC(=O)c1cc2c(nc(C)n2C)c2c1CCC(c1ccc(Cl)cc1C)O2,5.6
NC1OCC(O)C(O)C1O,5.6
Cc1c(O)cncc1C1CCCCC1,5.6
CCP(=S)(CC)C(=S)NN,5.6
OCCCc1ccccn1,5.61
CN(C)c1ccc(C(O)c2ccc(N(C)C)cc2)cc1,5.61
C=Cc1ccncc1,5.62
Cc1cnc2c(ccc3cccnc32)c1C,5.62
CCN(O)CC,5.62
Cc1cccnc1,5.63
COC(=O)N1c2ccccc2C23CCN4CC=CC5(CCC12C(O)(C(=O)OC)C5O)C43,5.63
NC(=O)CCCc1ccncc1,5.64
Cc1ccc2[nH]c(CO)nc2c1,5.64
C=CCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,5.65
Cc1ccc2c(c1)ncn2C,5.65
CN(C)C=Nc1ccccc1[N+](=O)[O-],5.65
c1cnc2c(c1)ccc1c3c(cnc12)CCCC3,5.66
Oc1cccc2ccncc12,5.66
Nc1ccc(O)c2ncccc12,5.67
Cc1cccc2[nH]cnc12,5.67
Cc1ccn2c(CC#N)c(C)nc2c1OCc1ccccc1,5.67
CCCN(C)c1ccccc1,5.67
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(CCC#N)CCC341,5.68
COc1cccc2ccc(C)nc12,5.69
Oc1ccc2[nH]cnc2c1,5.69
Cc1ccc2ncn(C)c2c1,5.7
Cn1ccnc1-c1ccccn1,5.7
OCCCCc1cccnc1,5.7
NCC(F)(F)F,5.7
O=C([O-])CCc1nc2ccccc2[nH]1,5.7
CN(C)c1ccc(N2CCOCC2)cc1,5.7
OCc1ccc(-c2nccc3c2[nH]c2ccccc23)o1,5.7
Nc1ccc(O)cc1O,5.7
Cc1ccc2ccccc2n1,5.71
Cc1cc2c(C)ccnc2c2ncccc12,5.71
Cc1cnc(N)s1,5.71
CC(C)c1cccnc1,5.72
CCNc1ccc(C)cc1,5.72
c1cc(-c2ccoc2)ccn1,5.72
NC(=O)c1c2cccc1COCCOCc1ncc([nH]1)COCCOC2,5.72
NC(=O)CCCCc1ccccn1,5.73
CC(C)n1cnc2ccccc21,5.74
COCCN=C(c1ccccc1)C(C)(C)O,5.75
CN1C(=O)N(CCN2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,5.75
Nc1nc2c(o1)CCCC2,5.75
c1ccc(CN(CC2CO2)CC2CO2)cc1,5.75
C(=C\c1ccncc1)\c1ccccc1,5.77
C[NH+](C)CCNc1ccnc2cccc([N+](=O)[O-])c12,5.77
c1cnc2c(c1)ccc1c3c(cnc12)CCC3,5.78
Cn1cnc2cccc(N)c21,5.79
Nc1ncnc2ccccc12,5.79
CCN(C)Cc1no[n+]([O-])c1C#N,5.79
CC(C)(C)/C(N)=N/O,5.8
COc1cc(/C=C2\CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,5.8
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,5.8
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC(C(F)(F)F)C1F,5.8
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3(N)CCOCC3)cc2)cc1,5.8
Nc1ccc(N2CCc3ccccc3C2)nc1,5.8
Nc1cccc(-c2ccccn2)n1,5.8
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,5.8
CC(C)(C)C(N)=NO,5.8
Cc1cccc(C(=O)[O-])n1,5.8
Cc1ccc2[nH]cnc2c1,5.81
CS(=O)(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.81
Cc1ccc2nc[nH]c2c1,5.81
NNc1nncc2ccccc12,5.816667
CC(C)(C)c1cccnc1,5.82
CC(C)c1ccccn1,5.83
OCCCCc1ccccn1,5.83
OCCCc1ccncc1,5.84
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(Br)c(C)[nH]c12,5.84
N#CC1=CN2CCC1CC2,5.84
Cc1cccc(C)c1N(C)C,5.85
Oc1ccc2cnccc2c1,5.85
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1CO)CCC(c1ccccc1)O3,5.86
Cc1cc2cccc(O)c2nc1C,5.86
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,5.86
COc1ccc(N(C)C)cc1,5.86
Nc1n[nH]c(N)c1/N=N/c1ccccc1O,5.865
CCc1ccncc1,5.87
CC(=O)Nc1ccncc1,5.87
Nc1ccc2nc3ccccc3cc2c1,5.88
C/C(N)=N/O,5.9
CCCCCCCCNCC(F)(F)F,5.9
COc1ccc(Nc2ccc(N)cc2)cc1,5.9
Cc1cnc2c(c1)c(C)cc1c(C)ccnc12,5.9
CC1CCN(O)C1(C)C,5.9
Nc1c(C(=O)[O-])ncn1C1OC(CO)C(O)C1O,5.9
NC(=O)CCCCc1ccncc1,5.92
Cc1cnc2c(cc(C)c3cccnc32)c1C,5.93
N#Cc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,5.93
N#Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.93
OCCCCCc1ccccn1,5.93
Cc1ccnc2c1ccc1c(C)ccnc12,5.94
CSc1ncc[nH]1,5.95
CC/C(N)=N/O,5.95
CSc1nccn1C,5.95
CCC(N)=NO,5.95
Cc1cc(C)c2ccc3cccnc3c2n1,5.96
Cc1cc(N)cc(C)c1C(=O)NCCN1CCOCC1,5.96
C(=C/c1ccncc1)\c1ccccc1,5.97
CCCc1ccccn1,5.97
CNC(=O)c1cc(NC2c3ccccc3CC2O)c2nc(C)c(C)n2c1,5.97
Cc1nc2c(NC3c4ccccc4CC3O)cc(C(N)=O)cn2c1C,5.97
O=C(CN1CCOCC1)c1ccccc1,5.97
Cc1ccncc1,5.98
c1nc2cc3c(cc2[nH]1)CCCC3,5.98
Cc1cnc2c(ccc3c(C)ccnc32)c1C,5.99
Nc1cccnc1,6
Cc1ccccn1,6
CN1CCN(C)C(c2nc(N)no2)C1,6
CNCC(F)(F)F,6
COc1noc2c1CN(Cc1ccccc1)CC2,6
Cc1cc2ncn(C)c2cc1C,6
Cc1nc2c(CCc3ccccc3)cccn2c1CC#N,6
Cc1nc2c3c(ccn2c1CC#N)CCC(c1ccccc1)O3,6
Nc1cccc(N2CCc3ccccc3C2)n1,6
CNc1ccc(O)cc1,6
Cc1ccccc1N(C)C,6
COCCNC(=O)c1cc(NC2c3ccccc3CC2O)c2nc(C)c(C)n2c1,6.01
OCCCCc1ccncc1,6.01
Cc1cnc2cccc([N+](=O)[O-])c2c1NCCC[NH+](C)C,6.01
CC(C)c1cc(Nc2ccc(C#N)c(Cl)c2)ncc1C(=O)NCC1CCOCC1,6.02
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(Br)c(C)[nH]c12,6.02
CC(C)c1cc(Nc2cccc(Cl)c2)ncc1C(=O)NCC1CCOCC1,6.02
Cc1cc(N)nc2c1ccc1ccccc12,6.02
CCN(C)c1ccccc1,6.02
CCC(C)N(C)c1ccccc1,6.03
C1CCc2nnc3c(c2CC1)CCCC3,6.03
Nc1cccc2nc3ccccc3cc12,6.04
OCCCCCc1ccncc1,6.04
Cc1c(Cn2ccnc2)sc2cc(C(=O)[O-])ccc12,6.04
CCCc1ccncc1,6.05
c1ccc(-c2cnc[nH]2)cc1,6.05
c1ccc(-c2c[nH]cn2)cc1,6.05
C1CCC(C2=NCCC2)CC1,6.05
Nc1cncn1C1OC(CO)C(O)C1O,6.05
CNO,6.05
Nc1cccc2ccncc12,6.06
CCOc1ccc2nc(CC(C)C)[nH]c2c1,6.07
CCOc1ccc2[nH]c(CC(C)C)nc2c1,6.07
Cc1cnc2ccc(C)c([N+](=O)[O-])c2c1NCCC[NH+](C)C,6.07
C#CCNCC#C,6.08
Cc1c(Cn2ccnc2)oc2ccc(C(=O)[O-])cc12,6.08
CNc1nc(NC)c2cn[nH]c2n1,6.08
N#CC(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.09
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,6.093333
Cc1nc2ccccc2[nH]1,6.1
Cc1ccc2nc(C)ccc2c1,6.1
COc1ccc2c(c1)CCN2,6.1
Cc1nc2c(OCc3ccccc3)cccn2c1CO,6.1
OCC1OC(CN2CCOCC2)C(O)C(O)C1O,6.1
Cc1cnc2c(C)ccc([N+](=O)[O-])c2c1NCCC[NH+](C)C,6.1
CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCOCC1,6.1
c1cc2[nH]cnc2cn1,6.1
CN(C)CC(CSC#N)SC#N,6.1
CC(=O)C(CN1CCOCC1)=NO,6.1
Cn1c(=NN)sc2ccccc21,6.1
Nc1ccc2[nH]cnc2c1,6.11
CC(=O)c1ccc(Cc2c3ccccc3nc3ccccc23)cc1,6.12
CC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.12
CCCc1nc2ccc(OCC)cc2[nH]1,6.12
CNc1c(C)cccc1C,6.12
CNc1ccncn1,6.12
FC(F)C1Cc2ccc(Br)cc2CN1,6.12
COc1ccc(OC)c2c1nc(C)n2C,6.12
CCCc1nc2cc(OCC)ccc2[nH]1,6.12
CCc1nc2cc3ccccc3cc2[nH]1,6.14
Cc1cncc(C)c1,6.15
Cc1ccc2ccc3ccc(C)nc3c2n1,6.15
CC(Br)(CN)[N+](=O)[O-],6.15
Cc1ccc2nccc(NCCC[NH+](C)C)c2c1[N+](=O)[O-],6.15
Nc1ccc(N)cc1,6.16
COc1cc(S(C)=O)ccc1-c1nc2cnccc2[nH]1,6.16
COc1ccc(-c2nc3cnccc3n2C)c(OC)c1,6.16
COc1ccc(S(=O)(=O)NCCN2CCOCC2)c(OC)c1OC,6.16
CN(C)c1nc2c(s1)CCCC2,6.16
C=CCN(CC1CO1)CC1CO1,6.16
CCOc1ccc2nc(C(C)C)[nH]c2c1,6.17
CCOc1ccc2[nH]c(C(C)C)nc2c1,6.17
O=C(Cc1ccccc1)C(CN1CCOCC1)c1ccccc1,6.17
Clc1ccc(C2CN2)cc1,6.18
Nc1ccc2nc3ccc(N)cc3cc2c1,6.18
COC(=O)C(C)(C)c1c[nH]c(CO)n1,6.18
CC(C)N(c1ccccc1)C(C)C,6.19
O=C(C=NO)NCCN1CCOCC1,6.19
CCc1nc2ccccc2[nH]1,6.2
COc1cc(C)nc(NN)n1,6.2
COc1ccc2c(c1)CC(C)N2,6.2
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,6.2
Nc1ccc(C(=O)O)cn1,6.2
CN1CCNC(c2nc(N)no2)C1,6.2
CC1CN(Cc2ccccc2)c2cnccc2C(C)N1C(=O)NCc1ccccc1,6.2
Cc1cc(C)c2cccc(O)c2n1,6.2
C[NH2+]CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,6.2
C[NH+](C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,6.2
Nc1ccc2ccncc2c1,6.2
COC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.21
Cc1nc2c(OC3c4ccccc4CC3O)cc(C(=O)N(C)C)cn2c1C,6.21
CCOc1ccc2nc(C)[nH]c2c1,6.22
Cc1cccc2c1C(Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)C(O)C2,6.22
CC(C)c1nc2ccccc2[nH]1,6.23
CC(=O)C(CN1CCOCC1)c1ccccc1,6.23
c1nc2c(ccc3c4c(cnc32)CCCC4)c2c1CCCC2,6.23
Cc1nc2c(NC3c4ccccc4CC3O)cc(C(=O)N(C)C)cn2c1C,6.24
Cc1nccc2c1[nH]c1ccc([N+](=O)[O-])cc12,6.24
Cc1ccc2c(c1)c1c3c(nccn32)CCC1,6.24
CCCCOc1ccc(OCCCN2CCOCC2)cc1,6.24
Cc1cc(N)ncn1,6.25
c1ccc(-c2ccc3nc(CN4CCOCC4)cn3n2)cc1,6.25
CCCC1NC(C(=O)[O-])CS1,6.25
CCCCCNN,6.25
CCOc1ccc2nc(CC)[nH]c2c1,6.27
COc1cccc2c1C(Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)C(O)C2,6.27
ClCCN1CCOCC1,6.27
CCN(CC)c1nc(N)nc(N(CC)CC)n1,6.28
Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c3ccccc3nc12,6.29
COC(=O)C(Cc1cnc[nH]1)NC(C)=O,6.3
COC(=O)C(Cc1c[nH]cn1)NC(C)=O,6.3
COC(=O)c1ccccc1Nc1c2ccccc2nc2ccccc12,6.3
Cc1cc(-c2ccccc2)nn2cc(CN3CCOCC3)nc12,6.3
N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)CC(C(F)(F)F)OC(N)=N3)c2)nc1,6.3
O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,6.3
C(=Nc1ccccc1)Nc1ccccc1,6.3
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,6.31
Cn1ccnc1CS,6.31
CCC(C)(CC)Nc1ccccc1,6.32
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1CO)CCC(c1ccccc1)C3,6.32
O=C([O-])c1ccc2sc(Cn3ccnc3)cc2c1,6.34
CC1(C)SCNC1C(=O)[O-],6.34
CCOC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.35
CN(C)c1ccncn1,6.35
Cc1c(C(=O)[O-])sc2cc(Cn3ccnc3)ccc12,6.35
CN1CCC=C(C#N)C1,6.35
Cc1cc(C)c2nccc(NCCC[NH+](C)C)c2c1[N+](=O)[O-],6.37
SCc1ncc[nH]1,6.37
CC1=NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,6.37
OCc1cnc[nH]1,6.38
Brc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,6.38
CCCN(CC)c1ccccc1,6.39
CN(C)Cc1ccc(C[NH+](C)C)c(O)c1O,6.39
O=C(CCN1CCOCC1)C(c1ccccc1)c1ccccc1,6.39
C[NH+](C)CCCNc1ccnc2cccc([N+](=O)[O-])c12,6.39
Cc1ccc(C)nc1,6.4
CCOC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.4
NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,6.4
c1ccc(N2CCc3ccccc3C2)nc1,6.4
Cn1cc(-c2noc(CN)n2)c2ccccc21,6.4
Brc1ccccc1Nc1c2ccccc2nc2ccccc12,6.41
CNc1cccnc1,6.41
Cc1ccc(C2=NCCC2)cc1,6.41
CCCCN(CCCC)c1ccccc1,6.41
Cc1cc(NCCC[NH+](C)C)c2c([N+](=O)[O-])cccc2n1,6.41
FC(F)C1Cc2ccccc2CN1,6.42
COc1ccnc2ccccc12,6.45
Cc1cnc2c(cc(C)c3c(C)ccnc32)c1C,6.45
C#CC(C)(C)NC(C)(C)C#C,6.45
CN(CC1CO1)CC1CO1,6.45
Cc1ccncc1C,6.46
COc1ccncc1,6.47
Ic1ccccc1Nc1c2ccccc2nc2ccccc12,6.47
NC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.47
c1ccc(C2CN2)cc1,6.47
CN(C)c1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c3ccccc3nc12,6.47
Cc1nc2c(O)ccc(O)c2n1C,6.47
c1ccc(-c2ncc[nH]2)cc1,6.48
CON(C)C(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.49
Cc1ccccc1NC(C)(C)C,6.49
COc1ccc(-c2nc3cnccc3[nH]2)c(OC)c1,6.49
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.5
CNCc1nc(-c2cn(C)c3ccccc23)no1,6.5
Cc1cc(N)nc(N2CCc3ccccc3C2)c1,6.5
Cc1ccc(N2CCc3ccccc3C2)nc1,6.5
Nc1nc2ccc(OC(F)(F)F)cc2s1,6.5
O=C(Cc1cccnc1)c1ccccc1,6.5
Cc1ncc(C)c(N)n1,6.5
O=C(CCN1CCOCC1)c1ccccc1,6.5
Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,6.5
CCCCCCCCCCCCN(CCO)CC(C)O,6.5
CCc1ccc(C)nc1,6.51
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(CO)c(C)n(Cc3ccccc3)c12,6.52
Cc1nc2c3c(c(C(N)=O)cn2c1C)CCC(c1ccccc1)O3,6.52
SCc1c[nH]cn1,6.54
CCC(C)(C)Nc1ccccc1,6.55
Cc1nc2c3c(c(C(=O)N4CC(F)(F)C4)cn2c1C)CCC1(CCc2ccccc21)O3,6.55
Clc1ccccc1Nc1c2ccccc2nc2ccccc12,6.55
Cc1nccc2c1[nH]c1ccccc12,6.55
Cc1cccnc1C,6.57
CCOc1ccc(NC(=O)c2cn3c(C)c(C)nc3c3c2CCC(c2ccccc2)O3)cc1,6.57
Cc1c(Cn2ccnc2)sc2ccc(C(=O)[O-])cc12,6.58
Cc1nc2c3c(c(C(=O)Nc4ccccc4)cn2c1C)CCC(c1ccccc1)O3,6.59
Nc1ncccc1C(=O)[O-],6.59
Cc1cccc(C)n1,6.6
CCCCCCCCCn1ccnc1,6.6
CCOc1noc2c1CN(C)CC2,6.6
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=CC2(CO)c2ccccc2)C(F)C1,6.6
COc1noc2c1CN(C)CC2,6.6
Cc1ccnc(N2CCc3ccccc3C2)c1,6.6
Nc1nncc2ccccc12,6.6
CCN(CC)c1ccccc1,6.6
CN(C)c1ccc2nc3ccc(N)cc3nc2c1,6.6
Cc1c2ccccc2c(CN2CCOCC2)c2ccccc12,6.6
c1cnc2c(c1)CCCC2,6.6
Nc1ccc2ncccc2c1,6.61
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,6.62
Cc1nc2c3c(c(C(=O)N4CC(O)C4)cn2c1C)CCC(c1ccccc1)O3,6.63
Cc1nc2c3c(c(C(=O)N4CC4)cn2c1C)CCC(c1ccccc1)O3,6.63
CCCCN(CCCl)CCCl,6.63
CCc1nc2cc3c(cc2[nH]1)CCCC3,6.64
Cc1nc2c3c(c(C(=O)N4CCC4)cn2c1C)CCC(c1ccccc1)O3,6.64
Cc1nc2cccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c1C,6.64
Cc1nc2c3c(c(C(=O)N4CC(F)C4)cn2c1C)CCC1(CCc2ccccc21)O3,6.65
Nc1ccc2cccnc2c1,6.65
NCC[n+]1ccc2c([N+](=O)[O-])cccc2c1,6.65
C#CC(C)(C)N(C)C(C)(C)C#C,6.65
Cc1nc2cccc(N)c2n1C,6.66
CC(=O)CCN1CCOCC1,6.66
CN(C)c1cccnc1,6.67
